,create_Date,last_update, Price ,sales,app_name,Created_by, usd , total , inr-tot ,
168,18-Sep-18, 17 Sep 18, $15 ,3,Cloud Flight,OrangeStudioMain, $67.00 , $45.00 ," ? 3,015.00 ",
169,18-Sep-18, 1 Feb 19, $39 ,15,CityGo | iOS Single City Guide Application,xscoder, $67.00 , $585.00 ," ? 39,195.00 ",
170,18-Sep-18, 17 Sep 18, $14 ,5,Duo Strike - Buildbox Template,rizwaanashraf, $67.00 , $70.00 ," ? 4,690.00 ",
171,18-Sep-18, 17 Sep 18, $20 ,11,Cuberide - Buildbox Template,rizwaanashraf, $67.00 , $220.00 ," ? 14,740.00 ",
172,18-Sep-18, 17 Sep 18, $49 ,0,Tap Stay Shoot,TapTapStudio, $67.00 , $-   , ? -   ,
173,18-Sep-18, 17 Sep 18, $49 ,5,EverScan,vietgameplay, $67.00 , $245.00 ," ? 16,415.00 ",
174,18-Sep-18, 17 Sep 18, $39 ,0,Hopy Hop Neon - Buildbox Game Template + XCode iOS Project,orimpogames, $67.00 , $-   , ? -   ,
175,11-Sep-18, 10 Sep 18, $25 ,2,4 Pic 1 Word Trivia Puzzle Game For IOS + Best Guess The Logo Quiz Game For Kids,iQueen, $67.00 , $50.00 ," ? 3,350.00 ",
176,11-Sep-18, 10 Sep 18, $28 ,2,2 Pic 1 Word Puzzle Game + Guess The Word Puzzle For IOS,iQueen, $67.00 , $56.00 ," ? 3,752.00 ",
177,11-Sep-18, 10 Sep 18, $24 ,3,Spin to fit - Fun Arcade Game IOS Template + easy to reskine + AdMob,KartoFun, $67.00 , $72.00 ," ? 4,824.00 ",
178,11-Sep-18, 10 Sep 18, $24 ,9,NewsZine - iOS | A complete News / Magazine App | Wordpress Plugin Included,webandcrafts, $67.00 , $216.00 ," ? 14,472.00 ",
179,11-Sep-18, 17 Sep 18, $49 ,2,Fishing Madness,TapTapStudio, $67.00 , $98.00 ," ? 6,566.00 ",
180,11-Sep-18, 27 Sep 18, $14 ,0,Tower Tumbler,McGeeTechnologies, $67.00 , $-   , ? -   ,
181,11-Sep-18, 10 Sep 18, $14 ,0,Cube Jump,McGeeTechnologies, $67.00 , $-   , ? -   ,
182,11-Sep-18, 10 Sep 18, $10 ,1,Manopola,aornano, $67.00 , $10.00 , ? 670.00 ,
183,05-Sep-18, 31 Jan 19, $39 ,14,WallUp | iOS Social Wallpapers Application,xscoder, $67.00 , $546.00 ," ? 36,582.00 ",
184,05-Sep-18, 4 Mar 19, $68 ,74,NearbyStores iOS - Offers,, $67.00 ," $5,032.00 "," ? 3,37,144.00 ",
185,05-Sep-18, 5 Sep 18, $19 ,5,Crazy Cube (IOS) Fun Arcade Game Template + easy to reskine + AdMob,KartoFun, $67.00 , $95.00 ," ? 6,365.00 ",
186,05-Sep-18, 5 Sep 18, $24 ,8,Real-time Chat App Using Socket IO (IOS - Swift 4),GoGoingz, $67.00 , $192.00 ," ? 12,864.00 ",
187,05-Sep-18, 6 Jan 19, $999 ,20,Instasocial IOS App - An Instagram like social media app with creative filters and editing tools,bsetec, $67.00 ," $19,980.00 "," ? 13,38,660.00 ",
188,29-Aug-18, 29 Aug 18, $14 ,3,Frozen Skater -  Adventure Game Template,ProdApps, $67.00 , $42.00 ," ? 2,814.00 ",
189,29-Aug-18, 31 Jan 19, $41 ,9,Eventik | iOS Social Events Application,xscoder, $67.00 , $369.00 ," ? 24,723.00 ",
190,29-Aug-18, 23 Feb 19, $164 ,17,Samneang Music IOS Streaming - Swift,lyheangibell, $67.00 ," $2,788.00 "," ? 1,86,796.00 ",
191,29-Aug-18, 29 Aug 18, $49 ,3,Leprechaun Island - Android Studio Game + Admob,ProdApps, $67.00 , $147.00 ," ? 9,849.00 ",
192,29-Aug-18, 29 Aug 18, $22 ,4,Jumping Ball - IOS XCODE Source + Buildbox Template,zahragames, $67.00 , $88.00 ," ? 5,896.00 ",
193,29-Aug-18, 18 Sep 18, $49 ,0,Shoot Time,TapTapStudio, $67.00 , $-   , ? -   ,
194,22-Aug-18, 22 Aug 18, $40 ,8,Coin change - iOS Cryptocurrency Exchange Template,itechtheme, $67.00 , $320.00 ," ? 21,440.00 ",
195,22-Aug-18, 22 Aug 18, $24 ,4,Kids Magic Doodles - Colorful Kids Drawing,elsnertechnologies, $67.00 , $96.00 ," ? 6,432.00 ",
196,22-Aug-18, 22 Aug 18, $15 ,0,Save Boat,OrangeStudioMain, $67.00 , $-   , ? -   ,
197,22-Aug-18, 22 Aug 18, $25 ,8,Radio & Chat single station (iOS),Appteve, $67.00 , $200.00 ," ? 13,400.00 ",
198,22-Aug-18, 29 Aug 18, $19 ,6,Game three in a row of crash monsters - Swift 3,, $67.00 , $114.00 ," ? 7,638.00 ",
199,15-Aug-18, 15 Aug 18, $100 ,2,Tanks Vs Zombies Advanced Starter Kit - iOS,CrazySami, $67.00 , $200.00 ," ? 13,400.00 ",
200,15-Aug-18, 15 Aug 18, $34 ,6,phpSocial iOS Application,SocialAddons, $67.00 , $204.00 ," ? 13,668.00 ",
201,15-Aug-18, 14 Jan 19, $3599 ,1,[WHITE Label] iTranslate Live Pro - Instant Speech & Text Translation,MisterGrizzly, $67.00 ," $3,599.00 "," ? 2,41,133.00 ",
202,15-Aug-18, 15 Aug 18, $18 ,1,IOS UIKit Theme,viktord, $67.00 , $18.00 ," ? 1,206.00 ",
203,15-Aug-18, 15 Aug 18, $34 ,8,Sngine iOS Application,SocialAddons, $67.00 , $272.00 ," ? 18,224.00 ",
204,08-Aug-18, 6 Jan 19, $38 ,5,iPhone Native eCommerce Mobile Application with Woo commerce Admin,freebizoffer, $67.00 , $190.00 ," ? 12,730.00 ",
205,08-Aug-18, 8 Aug 18, $34 ,72,WP News Blog - Native iOS App for WordPress,itechnotion, $67.00 ," $2,448.00 "," ? 1,64,016.00 ",
206,08-Aug-18, 18 Sep 18, $49 ,4,Ship Slide,TapTapStudio, $67.00 , $196.00 ," ? 13,132.00 ",
207,08-Aug-18, 8 Aug 18, $34 ,17,Wowonder iOS Application,SocialAddons, $67.00 , $578.00 ," ? 38,726.00 ",
208,08-Aug-18, 15 Aug 18, $299 ,1,Arabic OCR Text Recognition Framework for iOS,MisterGrizzly, $67.00 , $299.00 ," ? 20,033.00 ",
209,06-Aug-18, 5 Aug 18, $25 ,4,Jump + Admob ( XCODE) Easy Reskin,sananmammadov, $67.00 , $100.00 ," ? 6,700.00 ",
210,30-Jul-18, 16 Sep 18, $34 ,22,Online + Offline iOS Audio Player,AditeTechnologies, $67.00 , $748.00 ," ? 50,116.00 ",
211,30-Jul-18, 30 Jul 18, $38 ,9,Play Quiz (Material Design) iPhone with Admob,arkayapps, $67.00 , $342.00 ," ? 22,914.00 ",
212,30-Jul-18, 12 Dec 18, $99 ,135,CiyaShop Native iOS Application based on WooCommerce,Potenzaglobalsolutions, $67.00 ," $13,365.00 "," ? 8,95,455.00 ",
213,27-Jul-18, 13 Feb 19, $49 ,34,Bazaar | iOS Social Listings Shopping Application,xscoder, $67.00 ," $1,666.00 "," ? 1,11,622.00 ",
214,27-Jul-18, 27 Jul 18, $19 ,6,Sniper 3D: City Apocalypse (Unity3D iOS game + Admob Ads),electricpunch1, $67.00 , $114.00 ," ? 7,638.00 ",
215,27-Jul-18, 27 Jul 18, $43 ,2,Color Bounce - BuildBox 2 Game Template Document - iOS / Android / BBDOC,DeadCoolApps, $67.00 , $86.00 ," ? 5,762.00 ",
216,27-Jul-18, 30 Jul 18, $20 ,1,Mini Zombie Boy - Xcode Project & Buildbox Game Template,RgzStudioTeam, $67.00 , $20.00 ," ? 1,340.00 ",
217,27-Jul-18, 27 Jul 18, $20 ,4,Forest Hunter - Game Adventure - XCODE,aminokee, $67.00 , $80.00 ," ? 5,360.00 ",
218,27-Jul-18, 27 Jul 18, $29 ,11,WooOrders - Woocommerce Order Manager For Mobile Written in Swift 4 Xcode IOS,agordn, $67.00 , $319.00 ," ? 21,373.00 ",
219,27-Jul-18, 27 Jul 18, $9 ,2,Polar UFO,OrangeStudioMain, $67.00 , $18.00 ," ? 1,206.00 ",
220,27-Jul-18, 27 Jul 18, $59 ,0,SNAKE VS BLOCKS 2 WITH ADMOB - IOS XCODE FILE,DiaaAldeen, $67.00 , $-   , ? -   ,
221,27-Jul-18, 27 Jul 18, $29 ,2,Ghost up - new challenging game,sananmammadov, $67.00 , $58.00 ," ? 3,886.00 ",
222,23-Jul-18, 20 Feb 19, $304 ,8,Delivery Management & Package Tracker App Development for iOS,freebizoffer, $67.00 ," $2,432.00 "," ? 1,62,944.00 ",
223,16-Jul-18, 16 Jul 18, $39 ,4,Uppy Tap - BuildBox 2 Game Template Document - iOS / Android / BBDOC,DeadCoolApps, $67.00 , $156.00 ," ? 10,452.00 ",
224,16-Jul-18, 15 Aug 18, $34 ,36,City Directory iOS Native App,itechnotion, $67.00 ," $1,224.00 "," ? 82,008.00 ",
225,13-Jul-18, 13 Jul 18, $16 ,2,Fiora Portfolio iOS,Maverics, $67.00 , $32.00 ," ? 2,144.00 ",
226,13-Jul-18, 13 Jul 18, $29 ,8,Slow Fast Motion Video Editor,IBLInfotech, $67.00 , $232.00 ," ? 15,544.00 ",
227,13-Jul-18, 13 Jul 18, $29 ,2,Switchy Cups - Buildbox Template,Crevasse, $67.00 , $58.00 ," ? 3,886.00 ",
228,10-Jul-18, 10 Jul 18, $20 ,12,My Quiz App V2,Kvtmi, $67.00 , $240.00 ," ? 16,080.00 ",
229,10-Jul-18, 10 Jul 18, $40 ,7,Sky Passage - Buildbox Template,Crevasse, $67.00 , $280.00 ," ? 18,760.00 ",
230,10-Jul-18, 18 Feb 19, $69 ,14,Gigs (Services Marketplace) - iOS Version | Fiverr Clone,dreamguys, $67.00 , $966.00 ," ? 64,722.00 ",
231,10-Jul-18, 10 Sep 18, $73 ,5,Conveyor - IOS Service Management App,samyotech, $67.00 , $365.00 ," ? 24,455.00 ",
232,06-Jul-18, 6 Jul 18, $25 ,4,Pre School Thinking Game + Best Kids Education Game + IOS,iQueen, $67.00 , $100.00 ," ? 6,700.00 ",
233,06-Jul-18, 6 Jul 18, $299 ,4,BLACK BOX - Unity game for iOS,TapTapStudio, $67.00 ," $1,196.00 "," ? 80,132.00 ",
234,06-Jul-18, 24 Oct 18, $34 ,8,iMoney : Money Manager,elsnertechnologies, $67.00 , $272.00 ," ? 18,224.00 ",
235,02-Jul-18, 1 Jul 18, $19 ,1,Viking Smash - High graphics  ( IOS Xcode + AdMob ),aminokee, $67.00 , $19.00 ," ? 1,273.00 ",
236,02-Jul-18, 1 Jul 18, $25 ,0,Jumpy Islands,WhaleGames, $67.00 , $-   , ? -   ,
237,02-Jul-18, 1 Jul 18, $35 ,1,Word Search Detective App With CMS & AdMob - iOS,INVEDION, $67.00 , $35.00 ," ? 2,345.00 ",
238,02-Jul-18, 12 Oct 18, $69 ,45,Listingo - Service Providers,, $67.00 ," $3,105.00 "," ? 2,08,035.00 ",
239,02-Jul-18, 1 Jul 18, $23 ,1,Atlantis Ruins ( IOS Xcode + AdMob ),aminokee, $67.00 , $23.00 ," ? 1,541.00 ",
240,02-Jul-18, 31 Jan 19, $49 ,28,Pikky | iOS iPhone Social Media Application,xscoder, $67.00 ," $1,372.00 "," ? 91,924.00 ",
241,28-Jun-18, 21 Feb 19, $73 ,54,Hire for Work - Fab Artist iPhone,samyotech, $67.00 ," $3,942.00 "," ? 2,64,114.00 ",
242,28-Jun-18, 27 Jun 18, $34 ,11,Universal Translator - iOS,elsnertechnologies, $67.00 , $374.00 ," ? 25,058.00 ",
243,28-Jun-18, 27 Jun 18, $15 ,0,Hungry Cat - Unity Project,OrangeStudioMain, $67.00 , $-   , ? -   ,
244,28-Jun-18, 27 Jun 18, $499 ,3,Music Lover,vietgameplay, $67.00 ," $1,497.00 "," ? 1,00,299.00 ",
245,28-Jun-18, 10 Jul 18, $19 ,1,Doggies iOS Game Template With Admob Interstitial Ads,hobiron, $67.00 , $19.00 ," ? 1,273.00 ",
246,28-Jun-18, 27 Jun 18, $49 ,2,Buildbox Demo Docs (BBDoc) Starter Kit Templates #2,DeadCoolApps, $67.00 , $98.00 ," ? 6,566.00 ",
247,21-Jun-18, 21 Jun 18, $26 ,6,E-Commerce UI Kit,AditeTechnologies, $67.00 , $156.00 ," ? 10,452.00 ",
248,21-Jun-18, 27 Jun 18, $29 ,0,Trading Charts View - Your trading view charts on Mobile,MisterGrizzly, $67.00 , $-   , ? -   ,
249,21-Jun-18, 21 Jun 18, $29 ,9,Mega Bundle 4 Games - iOS Xcode + Buildbox,zahragames, $67.00 , $261.00 ," ? 17,487.00 ",
250,21-Jun-18, 27 Jun 18, $39 ,1,World Cup 2018 Training + Admob + IOS Project + Buildbox Project + Easy to Reskin,jcpps, $67.00 , $39.00 ," ? 2,613.00 ",
251,18-Jun-18, 18 Jun 18, $24 ,2,Super Lucky Fox adventure Game,aminokee, $67.00 , $48.00 ," ? 3,216.00 ",
252,18-Jun-18, 18 Jun 18, $18 ,21,Vstream - iOS Video Streaming Application,webandcrafts, $67.00 , $378.00 ," ? 25,326.00 ",
253,18-Jun-18, 18 Jun 18, $15 ,2,Meteor Madness  buildbox template ios and android,Fastgag, $67.00 , $30.00 ," ? 2,010.00 ",
254,18-Jun-18, 7 Jul 18, $32 ,7,Online Story Template for iOS with PHP Admin,ExpressTemplate, $67.00 , $224.00 ," ? 15,008.00 ",
255,18-Jun-18, 2 Dec 18, $19 ,5,Ytuber - iOs Youtube Channel,yeyetiti38, $67.00 , $95.00 ," ? 6,365.00 ",
256,18-Jun-18, 18 Jun 18, $25 ,0,Gatekeeper - One Hour Reskin, Swift 4 Ready, $67.00 , $-   , ? -   ,
257,18-Jun-18, 18 Jun 18, $49 ,0,Buildbox Demo Docs (BBDoc) Starter Kit Templates,DeadCoolApps, $67.00 , $-   , ? -   ,
258,11-Jun-18, 11 Jun 18, $18 ,0,Ramadan Run 2 Android IOS Game Template,BBStore, $67.00 , $-   , ? -   ,
259,11-Jun-18, 11 Jun 18, $18 ,3,Snow Boom Eskimo Run +New Ready For Publish,aminokee, $67.00 , $54.00 ," ? 3,618.00 ",
260,11-Jun-18, 11 Jun 18, $19 ,2,MyGym - Fitness Gym App for Coaches,, $67.00 , $38.00 ," ? 2,546.00 ",
261,06-Jun-18, 10 Jul 18, $29 ,1,Lego Land iOS Game Template With Admob Interstitial Ads,hobiron, $67.00 , $29.00 ," ? 1,943.00 ",
262,06-Jun-18, 6 Jun 18, $29 ,0,Sky Way iOS Game Template With Admob Interstitial Ads,hobiron, $67.00 , $-   , ? -   ,
263,06-Jun-18, 10 Jul 18, $28 ,7,Best Kids Trivia Game + Any Idea Who Am I? + Guess The Words,iQueen, $67.00 , $196.00 ," ? 13,132.00 ",
264,06-Jun-18, 6 Jun 18, $28 ,0,Ballon Keeper + Template Buildbox + Xcode9,aminokee, $67.00 , $-   , ? -   ,
265,06-Jun-18, 12 Jan 19, $96 ,8,Ebook - Manga iOS,suusoft, $67.00 , $768.00 ," ? 51,456.00 ",
266,06-Jun-18, 6 Jun 18, $999 ,0,Mobile Pet - A Little Friend in Your Pocket - IOS 11,, $67.00 , $-   , ? -   ,
267,06-Jun-18, 6 Jun 18, $99 ,0,Drop Block - BuildBox 2 Game Template Document - iOS / Android / BBDOC,DeadCoolApps, $67.00 , $-   , ? -   ,
268,06-Jun-18, 6 Jun 18, $29 ,3,Circle Games Template for IOS With Admob Interstitial IAP Remove Ads Purchase,hobiron, $67.00 , $87.00 ," ? 5,829.00 ",
269,30-May-18, 4 Mar 19, $79 ,259,AdForest - Classified Native IOS App,scriptsbundle, $67.00 ," $20,461.00 "," ? 13,70,887.00 ",
270,27-May-18, 27 May 18, $18 ,3,KST Chart,kPorscheAter, $67.00 , $54.00 ," ? 3,618.00 ",
271,27-May-18, 27 May 18, $19 ,17,OrderTaxi Driver - Ready UBER like driver-side application,XPandaApps, $67.00 , $323.00 ," ? 21,641.00 ",
272,27-May-18, 27 May 18, $23 ,2,Switch Sides - Buildbox Game - Template Included + Xcode Project - iOS,gamexlab31, $67.00 , $46.00 ," ? 3,082.00 ",
273,27-May-18, 27 May 18, $18 ,6,Duol Strike - Buildbox Template & Xcode,aminokee, $67.00 , $108.00 ," ? 7,236.00 ",
274,27-May-18, 27 May 18, $99 ,1,Gate Break - BuildBox 2 Game Template Document - iOS / Android / BBDOC,DeadCoolApps, $67.00 , $99.00 ," ? 6,633.00 ",
275,20-May-18, 17 Oct 18, $14 ,5,Wedding Countdown - iOS 12 | Swift 4 | Admob | In App Purchase,bpolat1, $67.00 , $70.00 ," ? 4,690.00 ",
276,20-May-18, 20 May 18, $18 ,1,Steam Trucker Game - Xcode + Template Buildbox,aminokee, $67.00 , $18.00 ," ? 1,206.00 ",
277,20-May-18, 20 May 18, $19 ,20,TapTranslate - Translator Keyboard Template [iOS- Swift],Captain_James, $67.00 , $380.00 ," ? 25,460.00 ",
278,20-May-18, 20 May 18, $99 ,3,Jump To Love - BuildBox 2 Game Template Document - iOS / Android / BBDOC,DeadCoolApps, $67.00 , $297.00 ," ? 19,899.00 ",
279,20-May-18, 20 May 18, $22 ,3,Swipe Ball Box Puzzle Game For Kids + Brain Game + IOS,iQueen, $67.00 , $66.00 ," ? 4,422.00 ",
280,20-May-18, 20 May 18, $17 ,3,Ice climber Game ❄️ (Admob + Xcode Project ),aminokee, $67.00 , $51.00 ," ? 3,417.00 ",
281,20-May-18, 22 Oct 18, $53 ,23,Smart Music IOS Swift Laravel Restful Api,lyheangibell, $67.00 ," $1,219.00 "," ? 81,673.00 ",
282,20-May-18, 20 May 18, $38 ,19,Jessica,, $67.00 , $722.00 ," ? 48,374.00 ",
283,20-May-18, 10 Feb 19, $18 ,6,Incorrect Color - iOS Game,jmoreta, $67.00 , $108.00 ," ? 7,236.00 ",
284,13-May-18, 9 Nov 18, $24 ,2,Color Fish - Xcode ios Project & Buildbox Game Project,RgzStudioTeam, $67.00 , $48.00 ," ? 3,216.00 ",
285,13-May-18, 13 May 18, $25 ,7,60 Seconds Quiz Challenge - Buildbox Template,Crevasse, $67.00 , $175.00 ," ? 11,725.00 ",
286,13-May-18, 16 Sep 18, $49 ,24,Woocommerce App LabelPRO For Ecommerce Stores Written in Swift 4 Xcode IOS,agordn, $67.00 ," $1,176.00 "," ? 78,792.00 ",
287,13-May-18, 13 May 18, $99 ,2,Gravit8 - BuildBox 2 Game Template Document - iOS / Android / BBDOC,DeadCoolApps, $67.00 , $198.00 ," ? 13,266.00 ",
288,13-May-18, 20 Dec 18, $34 ,51,Food Delivery for multiple restaurant with delivery boy IOS  application,FreakTemplate, $67.00 ," $1,734.00 "," ? 1,16,178.00 ",
289,13-May-18, 13 May 18, $24 ,8,Guide for - How to - Tips For - Fortnite Version : IOS/Xcode Buildbox file included.,PixelonArt, $67.00 , $192.00 ," ? 12,864.00 ",
290,09-May-18, 9 May 18, $19 ,2,Diamond Collector - IOS xCode Project and Buildbox Game Template,RgzStudioTeam, $67.00 , $38.00 ," ? 2,546.00 ",
291,09-May-18, 9 May 18, $22 ,2,Jumping Frog Adventure + Easy To Reskin + Admob,iQueen, $67.00 , $44.00 ," ? 2,948.00 ",
292,09-May-18, 9 May 18, $22 ,2,Flippy Stickman - IOS XCODE Source + Buildbox Template,zahragames, $67.00 , $44.00 ," ? 2,948.00 ",
293,09-May-18, 9 May 18, $20 ,1,Empty Space (iOS),EMS-11-Studio, $67.00 , $20.00 ," ? 1,340.00 ",
294,09-May-18, 9 May 18, $20 ,6,Candy Bomber Blast,iQueen, $67.00 , $120.00 ," ? 8,040.00 ",
295,09-May-18, 18 Sep 18, $49 ,1,Soccer Ball,TapTapStudio, $67.00 , $49.00 ," ? 3,283.00 ",
296,09-May-18, 9 May 18, $99 ,0,Shift Lane - BuildBox 2 Game Template Document - iOS / Android / BBDOC,DeadCoolApps, $67.00 , $-   , ? -   ,
297,09-May-18, 18 Sep 18, $49 ,5,Planet Jumper,TapTapStudio, $67.00 , $245.00 ," ? 16,415.00 ",
298,02-May-18, 9 May 18, $22 ,6,Bird vs Gulls - xCode iOS Project and Buildbox Game Template,RgzStudioTeam, $67.00 , $132.00 ," ? 8,844.00 ",
299,02-May-18, 1 May 18, $199 ,1,Kong Quest - BuildBox 2 Game Template Document iOS,DeadCoolApps, $67.00 , $199.00 ," ? 13,333.00 ",
300,02-May-18, 6 Jan 19, $11 ,54,TODO App - iOS App For Task List (Online Storage Parse),KxDevelopment, $67.00 , $594.00 ," ? 39,798.00 ",
301,02-May-18, 1 May 18, $22 ,6,Tic Tac Toe Ultimate Puzzle + Admob + Ready For Publish,iQueen, $67.00 , $132.00 ," ? 8,844.00 ",
302,02-May-18, 21 Jun 18, $34 ,13,Sports coaching & training solution IOS application,FreakTemplate, $67.00 , $442.00 ," ? 29,614.00 ",
303,02-May-18, 1 May 18, $25 ,2,Challenge the ball -  Admob + Multiple Characters (Buildbox + Xcode),MJHStudio, $67.00 , $50.00 ," ? 3,350.00 ",
304,26-Apr-18, 26 Apr 18, $20 ,11,Pre School Learning Game + Best Education Game + Admob,iQueen, $67.00 , $220.00 ," ? 14,740.00 ",
305,26-Apr-18, 26 Apr 18, $20 ,5,Little Piano Drum And Music Instrument For Kids Game,iQueen, $67.00 , $100.00 ," ? 6,700.00 ",
306,26-Apr-18, 26 Apr 18, $20 ,1,Rolling Little Animals,iQueen, $67.00 , $20.00 ," ? 1,340.00 ",
307,26-Apr-18, 26 Apr 18, $29 ,2,Piano Tile,agileinfoways2, $67.00 , $58.00 ," ? 3,886.00 ",
308,26-Apr-18, 26 Apr 18, $22 ,6,Jumper - IOS XCODE Source + Buildbox Template,zahragames, $67.00 , $132.00 ," ? 8,844.00 ",
309,19-Apr-18, 18 Apr 18, $25 ,1,Spin Circle IOS,Dulisa1, $67.00 , $25.00 ," ? 1,675.00 ",
310,18-Apr-18, 17 Apr 18, $15 ,1,Knight Adventure RUN  (Admob + Xcode Project ),aminokee, $67.00 , $15.00 ," ? 1,005.00 ",
311,18-Apr-18, 17 Apr 18, $25 ,0,Brick Bounce IOS Game,Dulisa1, $67.00 , $-   , ? -   ,
312,18-Apr-18, 17 Apr 18, $30 ,0,Police VS Zombies - IOS Project,SmGame, $67.00 , $-   , ? -   ,
313,18-Apr-18, 17 Apr 18, $20 ,0,Ruuner - IOS Project,SmGame, $67.00 , $-   , ? -   ,
314,18-Apr-18, 17 Apr 18, $21 ,1,SpacePlane - IOS Project,SmGame, $67.00 , $21.00 ," ? 1,407.00 ",
315,14-Apr-18, 19 Sep 18, $49 ,4,Pets on Stack,TapTapStudio, $67.00 , $196.00 ," ? 13,132.00 ",
316,14-Apr-18, 14 Apr 18, $18 ,11,Secure Notes with Rich Text Support - Swift - Universal app,sevenstarinfotech, $67.00 , $198.00 ," ? 13,266.00 ",
317,14-Apr-18, 18 Sep 18, $49 ,3,Memory,TapTapStudio, $67.00 , $147.00 ," ? 9,849.00 ",
318,14-Apr-18, 9 May 18, $25 ,0,Jump Up -  – One Hour Reskin, Swift 4 Ready, $67.00 , $-   , ? -   ,
319,14-Apr-18, 14 Apr 18, $25 ,4,Balloon Keepers + Admob ( Xcode 8 + 7 Project ),MobileGTs, $67.00 , $100.00 ," ? 6,700.00 ",
320,14-Apr-18, 18 Sep 18, $49 ,1,Monster Tooth,TapTapStudio, $67.00 , $49.00 ," ? 3,283.00 ",
321,14-Apr-18, 14 Apr 18, $22 ,1,Jump Jump 2 - IOS XCODE Source + Buildbox Template,zahragames, $67.00 , $22.00 ," ? 1,474.00 ",
322,14-Apr-18, 18 Sep 18, $49 ,3,Burger Factory,TapTapStudio, $67.00 , $147.00 ," ? 9,849.00 ",
323,10-Apr-18, 18 Sep 18, $49 ,6,Slide Tower,TapTapStudio, $67.00 , $294.00 ," ? 19,698.00 ",
324,05-Apr-18, 26 May 18, $39 ,7,Stories | iOS Universal Fun Social Stories App Template (Swift),cubycode, $67.00 , $273.00 ," ? 18,291.00 ",
325,05-Apr-18, 10 Jan 19, $23 ,0,Bike Racing 3 Motorcycles - iOS Xcode 10 + Admob,QUESTO_PLAY, $67.00 , $-   , ? -   ,
326,05-Apr-18, 4 Apr 18, $22 ,0,floors High Complete game including Buildbox file + Xcode,skullcandybox, $67.00 , $-   , ? -   ,
327,05-Apr-18, 12 Jun 18, $40 ,6,CoinHub - iOS Cryptocurrency Buy Sell App,itechtheme, $67.00 , $240.00 ," ? 16,080.00 ",
328,30-Mar-18, 12 Feb 19, $29 ,17,Single Station Radio iOS App with Recording,Desk87, $67.00 , $493.00 ," ? 33,031.00 ",
329,30-Mar-18, 30 Mar 18, $16 ,3,JUNGLE SinDo WORLD Pro (Admob + Xcode Project ),aminokee, $67.00 , $48.00 ," ? 3,216.00 ",
330,27-Mar-18, 28 Mar 18, $26 ,20,Story Template for iOS,ExpressTemplate, $67.00 , $520.00 ," ? 34,840.00 ",
331,27-Mar-18, 20 Jun 18, $26 ,19,PSHotels iOS (Ultimate Hotels Finder Application With Backend),Panacea-Soft, $67.00 , $494.00 ," ? 33,098.00 ",
332,27-Mar-18, 27 Mar 18, $35 ,5,Jigsaw Cartoon Puzzle With CMS & AdMob - iOS,INVEDION, $67.00 , $175.00 ," ? 11,725.00 ",
333,27-Mar-18, 4 Apr 18, $29 ,2,DOWN HELL Complete game with Xcode  & Including Buildbox file,skullcandybox, $67.00 , $58.00 ," ? 3,886.00 ",
334,27-Mar-18, 13 Jun 18, $40 ,41,CoinWallet - iOS Cryptocurrency Wallet Template,itechtheme, $67.00 ," $1,640.00 "," ? 1,09,880.00 ",
335,27-Mar-18, 27 Mar 18, $6 ,1,IOS Calculator React Native Example,akinozgen, $67.00 , $6.00 , ? 402.00 ,
336,22-Mar-18, 22 Mar 18, $199 ,1,Big Mega Sale - 25 IOS Game - Game For Kids - Ready For Publish,iQueen, $67.00 , $199.00 ," ? 13,333.00 ",
337,22-Mar-18, 22 Mar 18, $16 ,1,POP THE LOCK  & Xcode + Buildbox file + Admob+ Review + Share Button,skullcandybox, $67.00 , $16.00 ," ? 1,072.00 ",
338,22-Mar-18, 22 Mar 18, $22 ,6,Kids Vehicle Jigsaw Puzzle Game - Game For Kids - Ready For Publish,iQueen, $67.00 , $132.00 ," ? 8,844.00 ",
339,22-Mar-18, 30 Mar 18, $25 ,2,Cloud Avoiding – One Hour Reskin, Swift 4 Ready, $67.00 , $50.00 ," ? 3,350.00 ",
340,20-Mar-18, 20 Mar 18, $25 ,3,Flip The Jelly - Brain Game - Ready For Publish,iQueen, $67.00 , $75.00 ," ? 5,025.00 ",
341,20-Mar-18, 20 Mar 18, $22 ,3,Broke The Lines - IOS XCODE Source + Buildbox Template,zahragames, $67.00 , $66.00 ," ? 4,422.00 ",
342,20-Mar-18, 20 Mar 18, $19 ,20,UI PRO - IOS Template Designs for Swift Xcode Theme App,agordn, $67.00 , $380.00 ," ? 25,460.00 ",
343,20-Mar-18, 10 Apr 18, $59 ,4,Sneakers Inc. - iOS Shopping App with API & Sales Dashboard,digitalproducts669, $67.00 , $236.00 ," ? 15,812.00 ",
344,16-Mar-18, 12 Dec 18, $124 ,7,Taxi Application iOS Solution + dashboard,minimalistic_apps, $67.00 , $868.00 ," ? 58,156.00 ",
345,16-Mar-18, 27 Apr 18, $30 ,18,Lorem | iOS Universal UI Kit Design Template (Xcode project),cubycode, $67.00 , $540.00 ," ? 36,180.00 ",
346,16-Mar-18, 15 Mar 18, $99 ,3,10 IOS Kids Games Bundle Ready For Published,iQueen, $67.00 , $297.00 ," ? 19,899.00 ",
347,13-Mar-18, 17 Mar 18, $299 ,0,*sPIN# - Charge the balance using the camera iOS App,MisterGrizzly, $67.00 , $-   , ? -   ,
